stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
stop_3103_381103,2863-03,"Mogilany Pętla","03",49.943971111,19.870645277,,,0,,,
stop_3103_389403,2863-14,"Mogilany Pętla","14",49.943971111,19.870645277,,,0,,,
stop_558_79201,2235-01,"Mogilany Rynek","01",49.942622777,19.885363055,,,0,,,
stop_558_79202,2235-02,"Mogilany Rynek","02",49.943117777,19.885851944,,,0,,,
stop_558_79203,2235-03,"Mogilany Rynek","03",49.943278888,19.885660555,,,0,,,
stop_560_79401,2242-01,"Mogilany Wiadukt","01",49.936615277,19.896704722,,,0,,,
stop_560_79402,2242-02,"Mogilany Wiadukt","02",49.936469722,19.896622777,,,0,,,
stop_2177_338601,2080-01,"Morawica Centrum","01",50.075190833,19.753336111,,,0,,,
stop_2177_338603,2080-03,"Morawica Centrum","03",50.074345000,19.751048333,,,0,,,
stop_178_23201,2079-01,"Morawica Krzyżówka","01",50.080900555,19.749450555,,,0,,,
stop_178_23202,2079-02,"Morawica Krzyżówka","02",50.080611944,19.750060833,,,0,,,
stop_178_23203,2079-03,"Morawica Krzyżówka","03",50.080469722,19.749659722,,,0,,,
stop_177_23101,2081-01,"Morawica Mostek","01",50.082783055,19.738836944,,,0,,,
stop_177_23102,2081-02,"Morawica Mostek","02",50.082726944,19.738836944,,,0,,,
stop_1658_310501,2792-01,"Morawica Rudki","01",50.070354444,19.747724166,,,0,,,
stop_1658_310502,2792-02,"Morawica Rudki","02",50.070077777,19.747737777,,,0,,,
stop_2178_338701,2078-01,"Morawica Szkoła","01",50.080354166,19.756046666,,,0,,,
stop_2178_338702,2078-02,"Morawica Szkoła","02",50.080170555,19.755032777,,,0,,,
stop_1634_311901,127-01,"Morcinka","01",50.103697222,20.072038888,,,0,,,
stop_1634_311902,127-02,"Morcinka","02",50.104435833,20.072992777,,,0,,,
stop_1634_311903,127-03,"Morcinka","03",50.104118888,20.071213055,,,0,,,
stop_1634_311904,127-04,"Morcinka","04",50.104039722,20.071923055,,,0,,,
stop_884_123901,892-01,"Most Kotlarski","01",50.051057222,19.962198333,,,0,,,
stop_405_56502,676-02,"Motyla","02",50.037420555,19.997061944,,,0,,,
stop_405_56504,676-04,"Motyla","04",50.037023611,19.996362500,,,0,,,
stop_1613_46003,108-03,"Mrozowa","03",50.084224166,20.072205833,,,0,,,
stop_1613_46004,108-04,"Mrozowa","04",50.084196111,20.072343888,,,0,,,
stop_707_101501,460-01,"Muzeum Armii Krajowej","01",50.070410000,19.949027500,,,0,,,
stop_707_101502,460-02,"Muzeum Armii Krajowej","02",50.071636666,19.948854166,,,0,,,
stop_1654_314103,825-03,"Muzeum Narodowe","03",50.059398333,19.925807500,,,0,,,
stop_1654_314104,825-04,"Muzeum Narodowe","04",50.058643611,19.925201666,,,0,,,
stop_1654_314105,825-05,"Muzeum Narodowe","05",50.059800555,19.925118888,,,0,,,
stop_1016_252501,368-01,"Mydlniki Granica Miasta","01",50.089922777,19.837743333,,,0,,,
stop_1016_252502,368-02,"Mydlniki Granica Miasta","02",50.090233888,19.837001944,,,0,,,
stop_2512_356001,447-01,"Mydlniki Wapiennik P+R","01",50.090850000,19.840258888,,,0,,,
stop_523_74001,582-01,"Myślenicka","01",50.005774444,19.943722500,,,0,,,
stop_523_74002,582-02,"Myślenicka","02",50.004791388,19.942932777,,,0,,,
stop_523_74004,582-04,"Myślenicka","04",50.005621111,19.945413611,,,0,,,
stop_3313_344801,600-01,"Myśliwska Szkoła","01",50.045551944,19.991300277,,,0,,,
stop_3313_344802,600-02,"Myśliwska Szkoła","02",50.045625555,19.991360833,,,0,,,
stop_3242_385801,927-01,"Myśliwska","01",50.045052500,19.997808055,,,0,,,
stop_3242_385802,927-02,"Myśliwska","02",50.045171666,19.996701666,,,0,,,
stop_1093_261601,404-01,"Na Budzyniu","01",50.111878055,19.893604722,,,0,,,
stop_1093_261602,404-02,"Na Budzyniu","02",50.111826388,19.893238888,,,0,,,
stop_204_27301,308-01,"Na Krępaku","01",50.045182500,19.859401944,,,0,,,
stop_204_27302,308-02,"Na Krępaku","02",50.045148055,19.860582222,,,0,,,
stop_204_27304,308-04,"Na Krępaku","04",50.045620277,19.860125555,,,0,,,
stop_1028_254101,159-01,"Nad Dłubnią","01",50.089213888,20.038085833,,,0,,,
stop_1028_254102,159-02,"Nad Dłubnią","02",50.089329722,20.040225555,,,0,,,
stop_458_64502,723-02,"Nad Drwiną","02",50.032305277,20.056891666,,,0,,,
stop_1184_277501,734-01,"Nałkowskiej","01",49.980865555,19.874584444,,,0,,,
stop_1184_277502,734-02,"Nałkowskiej","02",49.980414722,19.873075277,,,0,,,
stop_1184_277503,734-03,"Nałkowskiej","03",49.980853333,19.873539166,,,0,,,
stop_2119_334801,2156-01,"Narama Graniczna Sklep","01",50.180580833,19.944559722,,,0,,,
stop_2119_334802,2156-02,"Narama Graniczna Sklep","02",50.180365833,19.944508055,,,0,,,
stop_2120_334901,2068-01,"Narama Księża","01",50.185521944,19.943851388,,,0,,,
stop_2120_334902,2068-02,"Narama Księża","02",50.185959444,19.943680833,,,0,,,
stop_1311_296601,2160-01,"Narama Remiza","01",50.180685000,19.932645000,,,0,,,
stop_91_12101,856-01,"Narzymskiego","01",50.073693333,19.966314444,,,0,,,
stop_91_12102,856-02,"Narzymskiego","02",50.073701944,19.966059722,,,0,,,
stop_1087_260601,449-01,"Natansona","01",50.098236388,19.951143611,,,0,,,
stop_1087_260602,449-02,"Natansona","02",50.098261944,19.951719722,,,0,,,
stop_1075_259401,632-01,"Niebieska Autostrada","01",49.999135555,19.988673888,,,0,,,
stop_1075_259402,632-02,"Niebieska Autostrada","02",49.999676388,19.988505555,,,0,,,
stop_2010_327801,486-01,"Niebyła","01",50.102107777,20.061340833,,,0,,,
stop_2010_327802,486-02,"Niebyła","02",50.102033055,20.061571944,,,0,,,
stop_953_132701,2658-01,"Niedźwiedź Felix","01",50.223748611,20.082021944,,,0,,,
stop_953_132702,2658-02,"Niedźwiedź Felix","02",50.223079166,20.082087777,,,0,,,
stop_952_132601,2657-01,"Niedźwiedź PKP","01",50.211890555,20.085921111,,,0,,,
stop_952_132602,2657-02,"Niedźwiedź PKP","02",50.211538333,20.085945833,,,0,,,
stop_2213_342401,2200-01,"Nielepice Pętla","01",50.106718888,19.709648055,,,0,,,
stop_881_123501,2536-01,"Nielepice Stadnina","01",50.103066388,19.715180833,,,0,,,
stop_881_123502,2536-02,"Nielepice Stadnina","02",50.102508333,19.716384722,,,0,,,
stop_910_127801,2604-01,"Niepołomice Batorego","01",50.040230000,20.220509166,,,0,,,
stop_910_127802,2604-02,"Niepołomice Batorego","02",50.040796111,20.223516944,,,0,,,
stop_937_130601,2632-01,"Niepołomice Boryczów","01",50.022961111,20.198131111,,,0,,,
stop_937_130602,2632-02,"Niepołomice Boryczów","02",50.023371944,20.198729444,,,0,,,
stop_932_130001,2628-01,"Niepołomice Diesla","01",50.033942222,20.188328611,,,0,,,
stop_932_130002,2628-02,"Niepołomice Diesla","02",50.033847222,20.189013055,,,0,,,
stop_908_127601,2602-01,"Niepołomice Dworzec","01",50.038006111,20.216448611,,,0,,,
stop_908_127602,2602-02,"Niepołomice Dworzec","02",50.039057222,20.215503055,,,0,,,
stop_908_127603,2602-03,"Niepołomice Dworzec","03",50.038441666,20.216230555,,,0,,,
stop_3107_381401,2605-01,"Niepołomice Grobla","01",50.041961944,20.228828333,,,0,,,
stop_3107_381402,2605-02,"Niepołomice Grobla","02",50.042097777,20.229818055,,,0,,,
stop_921_128901,2606-01,"Niepołomice Jazy","01",50.043664444,20.237229722,,,0,,,
stop_921_128902,2606-02,"Niepołomice Jazy","02",50.043625833,20.240077500,,,0,,,
stop_930_129801,2626-01,"Niepołomice Kątek","01",50.039034444,20.173059166,,,0,,,
stop_930_129802,2626-02,"Niepołomice Kątek","02",50.038958611,20.173452777,,,0,,,
stop_668_96401,2600-01,"Niepołomice Kolejowa","01",50.043844166,20.212312500,,,0,,,
stop_668_96402,2600-02,"Niepołomice Kolejowa","02",50.044844722,20.212163333,,,0,,,
stop_935_130301,2631-01,"Niepołomice Kościuszki","01",50.028841944,20.205866388,,,0,,,
stop_935_130302,2631-02,"Niepołomice Kościuszki","02",50.029026111,20.206335000,,,0,,,
stop_929_129701,2625-01,"Niepołomice Pasternik","01",50.040966944,20.166033888,,,0,,,
stop_929_129702,2625-02,"Niepołomice Pasternik","02",50.040880833,20.167001666,,,0,,,
stop_934_130201,2630-01,"Niepołomice Płaszowska I","01",50.031096666,20.197973888,,,0,,,
stop_934_130202,2630-02,"Niepołomice Płaszowska I","02",50.030888055,20.198166111,,,0,,,
stop_928_129601,2624-01,"Niepołomice Podgrabie","01",50.038620000,20.150237222,,,0,,,
stop_928_129602,2624-02,"Niepołomice Podgrabie","02",50.038940000,20.151889722,,,0,,,
stop_931_129901,2627-01,"Niepołomice Poręby","01",50.037243888,20.180051388,,,0,,,
stop_931_129902,2627-02,"Niepołomice Poręby","02",50.037078611,20.180863055,,,0,,,
stop_909_127701,2603-01,"Niepołomice Rynek","01",50.033328611,20.216324444,,,0,,,
stop_909_127781,2603-81,"Niepołomice Rynek","81",50.033310000,20.216435833,,,0,,,
stop_3108_381501,2607-01,"Niepołomice Słoneczna","01",50.046386111,20.245444166,,,0,,,
stop_3108_381502,2607-02,"Niepołomice Słoneczna","02",50.046758888,20.246165277,,,0,,,
stop_938_130701,2633-01,"Niepołomice Wielicka","01",50.019113055,20.191329166,,,0,,,
stop_938_130702,2633-02,"Niepołomice Wielicka","02",50.019396944,20.192244166,,,0,,,
stop_933_130101,2629-01,"Niepołomice Wodna","01",50.033435277,20.192718055,,,0,,,
stop_933_130102,2629-02,"Niepołomice Wodna","02",50.032370555,20.192947500,,,0,,,
stop_1132_268803,527-03,"Norymberska","03",50.029991944,19.913680277,,,0,,,
stop_1132_268804,527-04,"Norymberska","04",50.029605555,19.912080277,,,0,,,
stop_1132_268806,527-06,"Norymberska","06",50.029404166,19.913063333,,,0,,,
stop_2189_339801,2514-01,"Nowa Wieś Szlachecka Jesionka","01",50.026648055,19.680960277,,,0,,,
stop_2189_339802,2514-02,"Nowa Wieś Szlachecka Jesionka","02",50.026605000,19.681048888,,,0,,,
stop_2184_339301,2051-01,"Nowa Wieś Szlachecka Kapliczka","01",50.033875555,19.710804444,,,0,,,
stop_2184_339302,2051-02,"Nowa Wieś Szlachecka Kapliczka","02",50.033955000,19.711352777,,,0,,,
stop_2182_339101,2053-01,"Nowa Wieś Szlachecka Kościół","01",50.027471111,19.697768055,,,0,,,
stop_2182_339102,2053-02,"Nowa Wieś Szlachecka Kościół","02",50.027140555,19.697303611,,,0,,,
stop_2181_339001,2054-01,"Nowa Wieś Szlachecka Pętla","01",50.025808611,19.689857222,,,0,,,
stop_2181_339081,2054-81,"Nowa Wieś Szlachecka Pętla","81",50.025832777,19.690038333,,,0,,,
stop_2183_339201,2052-01,"Nowa Wieś Szlachecka Sklep","01",50.030851111,19.704327777,,,0,,,
stop_2183_339202,2052-02,"Nowa Wieś Szlachecka Sklep","02",50.030785000,19.704337500,,,0,,,
stop_288_39502,281-02,"Nowolipki","02",50.093399722,20.030857222,,,0,,,
stop_288_39504,281-04,"Nowolipki","04",50.092920000,20.033653333,,,0,,,
stop_501_71503,627-03,"Nowosądecka","03",50.014181111,19.965034444,,,0,,,
stop_501_71504,627-04,"Nowosądecka","04",50.013781388,19.964683611,,,0,,,
stop_501_71505,627-05,"Nowosądecka","05",50.013996666,19.966577222,,,0,,,
stop_1748_317502,702-02,"Nowy Bieżanów P+R","02",50.014974444,20.023512777,,,0,,,
stop_1748_317503,702-03,"Nowy Bieżanów P+R","03",50.015234722,20.023139166,,,0,,,
stop_1063_258102,658-02,"Nowy Bieżanów Południe","02",50.012682500,20.015480555,,,0,,,
stop_50_7103,835-03,"Nowy Kleparz","03",50.073616666,19.937271388,,,0,,,
stop_50_7104,835-04,"Nowy Kleparz","04",50.073788611,19.934987222,,,0,,,
stop_50_7105,835-05,"Nowy Kleparz","05",50.074865000,19.936107222,,,0,,,
stop_50_7106,835-06,"Nowy Kleparz","06",50.073103888,19.934821388,,,0,,,
stop_50_7107,835-07,"Nowy Kleparz","07",50.074169722,19.936373888,,,0,,,
stop_50_7108,835-08,"Nowy Kleparz","08",50.074803888,19.935015000,,,0,,,
stop_50_7109,835-09,"Nowy Kleparz","09",50.075474444,19.936221944,,,0,,,
stop_50_7185,835-85,"Nowy Kleparz","85",50.074865000,19.936107222,,,0,,,
stop_50_7186,835-86,"Nowy Kleparz","86",50.074865000,19.936107222,,,0,,,
stop_1064_258203,656-03,"Nowy Prokocim","03",50.016024722,20.011548055,,,0,,,
stop_1064_258204,656-04,"Nowy Prokocim","04",50.015907222,20.011751666,,,0,,,
stop_3315_389171,7025-71,"Nowy Świat","71",50.055509166,19.929922222,,,0,,,
stop_3211_384603,811-03,"Nullo","03",50.060143611,19.967896944,,,0,,,
stop_3211_384604,811-04,"Nullo","04",50.060153611,19.966723888,,,0,,,
stop_1534_306801,477-01,"Obserwatorium","01",50.053760277,19.827054166,,,0,,,
stop_1534_306802,477-02,"Obserwatorium","02",50.053613055,19.827051111,,,0,,,
stop_943_131301,2639-01,"Ochmanów Oknoplast","01",50.002977500,20.126435277,,,0,,,
stop_943_131302,2639-02,"Ochmanów Oknoplast","02",50.002718055,20.125200277,,,0,,,
stop_955_132901,2445-01,"Ochodza Dom Ludowy","01",49.967662777,19.742323055,,,0,,,
stop_955_132902,2445-02,"Ochodza Dom Ludowy","02",49.966660833,19.741753888,,,0,,,
stop_2101_333101,2427-01,"Ochodza Dwór","01",49.964802777,19.743298055,,,0,,,
stop_2101_333102,2427-02,"Ochodza Dwór","02",49.964798333,19.743298611,,,0,,,
stop_957_133101,2447-01,"Ochodza Odwiśle","01",49.977829722,19.750303611,,,0,,,
stop_956_133001,2446-01,"Ochodza Staw","01",49.970297222,19.746651666,,,0,,,
stop_956_133002,2446-02,"Ochodza Staw","02",49.970211111,19.746269166,,,0,,,
stop_1299_295101,2213-01,"Ochojno Dąbrówki","01",49.959359722,19.963316944,,,0,,,
stop_1299_295102,2213-02,"Ochojno Dąbrówki","02",49.959421944,19.963422500,,,0,,,
stop_601_86301,2214-01,"Ochojno Kamieniec","01",49.957363055,19.970925833,,,0,,,
stop_601_86302,2214-02,"Ochojno Kamieniec","02",49.957181111,19.971612222,,,0,,,
stop_600_86101,2296-01,"Ochojno Remiza","01",49.954161944,19.973713333,,,0,,,
stop_599_86001,2215-01,"Ochojno Skrzyżowanie","01",49.952724166,19.974171666,,,0,,,
stop_599_86002,2215-02,"Ochojno Skrzyżowanie","02",49.952985833,19.974219722,,,0,,,
stop_268_36903,813-03,"Ofiar Dąbia","03",50.059048333,19.975379166,,,0,,,
stop_268_36904,813-04,"Ofiar Dąbia","04",50.059717500,19.975383611,,,0,,,
stop_268_36905,813-05,"Ofiar Dąbia","05",50.059605833,19.977200555,,,0,,,
stop_3102_381003,885-03,"Ogród Doświadczeń","03",50.065240277,19.995889166,,,0,,,
stop_3102_381004,885-04,"Ogród Doświadczeń","04",50.065627777,19.996340833,,,0,,,
stop_11_1601,393-01,"Ojcowska Dworek","01",50.094483611,19.882355277,,,0,,,
stop_11_1602,393-02,"Ojcowska Dworek","02",50.094390555,19.882447777,,,0,,,
stop_12_1701,394-01,"Ojcowska Wągroda","01",50.097124166,19.883194444,,,0,,,
stop_12_1702,394-02,"Ojcowska Wągroda","02",50.097801388,19.883428888,,,0,,,
stop_13_1801,395-01,"Ojcowska","01",50.100773333,19.884047222,,,0,,,
stop_13_1802,395-02,"Ojcowska","02",50.100990833,19.884236944,,,0,,,
stop_2468_352701,2811-01,"Ojców Zamek","01",50.212819166,19.831271111,,,0,,,
stop_2469_352801,2810-01,"Ojców Złota Góra","01",50.215199722,19.815214722,,,0,,,
stop_2469_352802,2810-02,"Ojców Złota Góra","02",50.214923333,19.815335000,,,0,,,
stop_2025_82371,345-71,"Oleandry","71",50.059878333,19.920238888,,,0,,,
stop_75_10301,863-01,"Olsza II","01",50.085452500,19.970372500,,,0,,,
stop_75_10302,863-02,"Olsza II","02",50.084841388,19.968847777,,,0,,,
stop_75_10372,863-72,"Olsza II","72",50.085710000,19.971491666,,,0,,,
stop_75_10374,863-74,"Olsza II","74",50.084924722,19.972085555,,,0,,,
stop_126_16101,344-01,"Olszanica Bory","01",50.061806944,19.805855833,,,0,,,
stop_126_16102,344-02,"Olszanica Bory","02",50.062098611,19.805175555,,,0,,,
stop_125_15801,341-01,"Olszanica Kapliczka","01",50.068074444,19.827894166,,,0,,,
stop_125_15802,341-02,"Olszanica Kapliczka","02",50.068204166,19.828726944,,,0,,,
stop_1025_253401,343-01,"Olszanica Ogródki Działkowe","01",50.064360833,19.818612222,,,0,,,
stop_1025_253402,343-02,"Olszanica Ogródki Działkowe","02",50.064184444,19.817986666,,,0,,,
stop_542_76001,703-01,"Opatkowice Wiadukt","01",49.994924444,19.918416111,,,0,,,
stop_542_76002,703-02,"Opatkowice Wiadukt","02",49.994459166,19.918398055,,,0,,,
stop_1106_263401,750-01,"Opatkowice Zadworze","01",49.985151666,19.919460277,,,0,,,
stop_1106_263402,750-02,"Opatkowice Zadworze","02",49.984902777,19.919500833,,,0,,,
stop_543_76101,566-01,"Opatkowice","01",49.986485555,19.913927500,,,0,,,
stop_543_76102,566-02,"Opatkowice","02",49.987842222,19.915095277,,,0,,,
stop_66_9201,843-01,"Opolska Estakada","01",50.086701388,19.955454166,,,0,,,
stop_66_9202,843-02,"Opolska Estakada","02",50.084827500,19.953459166,,,0,,,
stop_66_9203,843-03,"Opolska Estakada","03",50.085697500,19.955480833,,,0,,,
stop_66_9204,843-04,"Opolska Estakada","04",50.086546666,19.953829722,,,0,,,
stop_34_4801,418-01,"Opolska Kładka","01",50.091235277,19.927393611,,,0,,,
stop_34_4802,418-02,"Opolska Kładka","02",50.091515555,19.925582777,,,0,,,
stop_314_43101,283-01,"Orkana","01",50.073245000,20.050270277,,,0,,,
stop_1774_318701,479-01,"Orłowskiego","01",50.108136944,20.107768333,,,0,,,
stop_1774_318702,479-02,"Orłowskiego","02",50.107838333,20.106910833,,,0,,,
stop_1532_306401,408-01,"Orszy-Broniewskiego","01",50.005706666,19.864715833,,,0,,,
stop_1532_306402,408-02,"Orszy-Broniewskiego","02",50.006494166,19.864110000,,,0,,,
stop_1629_311401,277-01,"Os. Akademickie PK","01",50.087677777,19.994239444,,,0,,,
stop_1629_311402,277-02,"Os. Akademickie PK","02",50.087216666,19.994984444,,,0,,,
stop_2964_372701,456-01,"Os. Gotyk","01",50.099860000,19.964403888,,,0,,,
stop_305_42101,165-01,"Os. Górali","01",50.081062777,20.041254722,,,0,,,
stop_305_42102,165-02,"Os. Górali","02",50.081229166,20.040511666,,,0,,,
stop_291_40201,163-01,"Os. Jagiellońskie","01",50.087923333,20.027531944,,,0,,,
stop_291_40202,163-02,"Os. Jagiellońskie","02",50.087775555,20.027813611,,,0,,,
stop_281_38601,149-01,"Os. Kalinowe","01",50.091520277,20.010456111,,,0,,,
stop_281_38602,149-02,"Os. Kalinowe","02",50.091363611,20.009965555,,,0,,,
stop_539_75602,549-02,"Os. Kliny","02",50.000541388,19.912616944,,,0,,,
stop_299_41303,104-03,"Os. Kolorowe","03",50.072490000,20.028504722,,,0,,,
stop_299_41304,104-04,"Os. Kolorowe","04",50.072043888,20.029884444,,,0,,,
stop_2299_344501,172-01,"Os. Kościuszkowskie","01",50.082633055,20.016807777,,,0,,,
stop_2299_344502,172-02,"Os. Kościuszkowskie","02",50.082790000,20.016475000,,,0,,,
stop_498_71002,588-02,"Os. Kurdwanów","02",50.004407777,19.960347222,,,0,,,
stop_19_2801,429-01,"Os. Marszowiec","01",50.118901944,19.941376111,,,0,,,
stop_19_2802,429-02,"Os. Marszowiec","02",50.118412222,19.941677500,,,0,,,
stop_1163_273701,151-01,"Os. Mistrzejowice Nowe","01",50.094910833,20.021316666,,,0,,,
stop_1163_273702,151-02,"Os. Mistrzejowice Nowe","02",50.095158055,20.020830833,,,0,,,
stop_285_39101,134-01,"Os. Na Lotnisku","01",50.086586666,20.013876388,,,0,,,
stop_285_39102,134-02,"Os. Na Lotnisku","02",50.086166944,20.012860277,,,0,,,
stop_285_39103,134-03,"Os. Na Lotnisku","03",50.085643055,20.014121388,,,0,,,
stop_308_42403,188-03,"Os. Na Skarpie","03",50.069547222,20.046205277,,,0,,,
stop_308_42404,188-04,"Os. Na Skarpie","04",50.069701111,20.046958611,,,0,,,
stop_308_42405,188-05,"Os. Na Skarpie","05",50.068514166,20.045187500,,,0,,,
stop_318_43601,157-01,"Os. Na Stoku Szkoła","01",50.093515833,20.056302500,,,0,,,
stop_318_43602,157-02,"Os. Na Stoku Szkoła","02",50.093195277,20.056343055,,,0,,,
stop_318_43671,157-71,"Os. Na Stoku Szkoła","71",50.094590277,20.055536666,,,0,,,
stop_649_93902,156-02,"Os. Na Stoku","02",50.097822222,20.050161111,,,0,,,
stop_79_10801,131-01,"Os. Oświecenia","01",50.089328333,19.987641944,,,0,,,
stop_79_10802,131-02,"Os. Oświecenia","02",50.088812222,19.988585833,,,0,,,
stop_79_10804,131-04,"Os. Oświecenia","04",50.089514166,19.988609444,,,0,,,
stop_273_37802,148-02,"Os. Piastów","02",50.100888333,20.012907500,,,0,,,
stop_273_37804,148-04,"Os. Piastów","04",50.102012500,20.012676388,,,0,,,
stop_3160_384002,299-02,"Os. Pod Fortem","02",49.998623611,19.897229444,,,0,,,
stop_1201_281201,499-01,"Os. Podwawelskie","01",50.046067222,19.932648611,,,0,,,
stop_1201_281203,499-03,"Os. Podwawelskie","03",50.046730000,19.932773611,,,0,,,
stop_3243_385901,928-01,"Os. Przewóz","01",50.042746944,19.992991111,,,0,,,
stop_3243_385902,928-02,"Os. Przewóz","02",50.043338333,19.993233333,,,0,,,
stop_418_58201,506-01,"Os. Robotnicze","01",50.045725000,19.908894166,,,0,,,
stop_418_58202,506-02,"Os. Robotnicze","02",50.045970000,19.909683611,,,0,,,
stop_284_39001,133-01,"Os. Strusia","01",50.086433611,20.009556111,,,0,,,
stop_284_39002,133-02,"Os. Strusia","02",50.086755277,20.009170555,,,0,,,
stop_311_42802,190-02,"Os. Wandy","02",50.069391388,20.048660000,,,0,,,
stop_313_43002,191-02,"Os. Willowe","02",50.072244166,20.053741944,,,0,,,
stop_313_43004,191-04,"Os. Willowe","04",50.072756388,20.053407222,,,0,,,
stop_303_41803,136-03,"Os. Zgody","03",50.076441666,20.031280833,,,0,,,
stop_303_41804,136-04,"Os. Zgody","04",50.077151388,20.030802777,,,0,,,
stop_306_42201,166-01,"Os. Zielone","01",50.079108055,20.045386388,,,0,,,
stop_306_42202,166-02,"Os. Zielone","02",50.079382222,20.045972777,,,0,,,
stop_272_37703,141-03,"Os. Złotego Wieku","03",50.093984166,20.004756666,,,0,,,
stop_272_37704,141-04,"Os. Złotego Wieku","04",50.093926666,20.004039166,,,0,,,
stop_1115_264301,230-01,"Ostafina","01",50.105020833,20.171263055,,,0,,,
stop_1115_264302,230-02,"Ostafina","02",50.104894444,20.171477777,,,0,,,
stop_2326_346502,322-02,"Owcy-Orwicza","02",50.059711666,19.894475833,,,0,,,
stop_2305_345501,2135-01,"Owczary Długa","01",50.177436388,19.908756666,,,0,,,
stop_2305_345502,2135-02,"Owczary Długa","02",50.177408055,19.907967500,,,0,,,
stop_1313_296801,2136-01,"Owczary Pętla","01",50.174306111,19.913244166,,,0,,,
stop_2960_372303,410-03,"Pachońskiego P+R","03",50.094745555,19.927966944,,,0,,,
stop_2960_372304,410-04,"Pachońskiego P+R","04",50.094857222,19.929748055,,,0,,,
stop_2960_372305,410-05,"Pachońskiego P+R","05",50.095160000,19.928863055,,,0,,,
stop_2960_372306,410-06,"Pachońskiego P+R","06",50.094430555,19.928975555,,,0,,,
stop_667_96301,454-01,"Panieńskich Skał","01",50.068523055,19.864723888,,,0,,,
stop_667_96302,454-02,"Panieńskich Skał","02",50.068603055,19.863583333,,,0,,,
stop_3099_373103,907-03,"Papierni Prądnickich","03",50.102380277,19.957445555,,,0,,,
stop_3099_373105,907-05,"Papierni Prądnickich","05",50.102048611,19.957719444,,,0,,,
stop_1044_256001,507-01,"Park ""Skały Twardowskiego""","01",50.038043055,19.898978333,,,0,,,
stop_1044_256002,507-02,"Park ""Skały Twardowskiego""","02",50.038015277,19.898576944,,,0,,,
stop_110_14301,330-01,"Park Decjusza","01",50.066968611,19.869904166,,,0,,,
stop_110_14302,330-02,"Park Decjusza","02",50.067049166,19.869311944,,,0,,,
stop_2026_96071,453-71,"Park Jordana","71",50.060298888,19.917497222,,,0,,,
stop_702_100401,874-01,"Park Wodny","01",50.090212222,19.982514444,,,0,,,
stop_702_100402,874-02,"Park Wodny","02",50.090048055,19.982078888,,,0,,,
stop_1666_314901,595-01,"Park Zdrojowy","01",49.993152777,19.934895000,,,0,,,
stop_1666_314902,595-02,"Park Zdrojowy","02",49.992830555,19.936231666,,,0,,,
stop_10_1501,392-01,"Pasternik","01",50.097503611,19.868941111,,,0,,,
stop_10_1502,392-02,"Pasternik","02",50.098650833,19.868187500,,,0,,,
stop_576_81701,1-01,"PB","01",50.091036111,20.031700000,,,0,,,
stop_1672_313501,879-01,"PCK","01",50.084342777,20.054237500,,,0,,,
stop_1672_313502,879-02,"PCK","02",50.083938055,20.054630277,,,0,,,
stop_1785_319101,153-01,"Petőfiego","01",50.094161666,20.035337777,,,0,,,
stop_1785_319102,153-02,"Petőfiego","02",50.094166388,20.035555000,,,0,,,
stop_1536_307001,736-01,"Petrażyckiego Osiedle","01",49.984283611,19.896315000,,,0,,,
stop_1536_307002,736-02,"Petrażyckiego Osiedle","02",49.984301111,19.895394166,,,0,,,
stop_1185_277601,790-01,"Petrażyckiego","01",49.981756388,19.878883611,,,0,,,
stop_1185_277602,790-02,"Petrażyckiego","02",49.981785833,19.878726666,,,0,,,
stop_1685_7201,834-01,"Pędzichów","01",50.069615555,19.937601388,,,0,,,
stop_1685_7202,834-02,"Pędzichów","02",50.069655833,19.937449722,,,0,,,
stop_2344_347401,2191-01,"Pękowice Fort","01",50.124702777,19.901307777,,,0,,,
stop_2344_347402,2191-02,"Pękowice Fort","02",50.124942222,19.901281388,,,0,,,
stop_2338_344001,2808-01,"Pękowice Ojcowska","01",50.128215277,19.897813611,,,0,,,
stop_2560_357501,487-01,"Pękowicka","01",50.100581111,19.914526111,,,0,,,
stop_2560_357503,487-03,"Pękowicka","03",50.100772222,19.915035277,,,0,,,
stop_502_71603,634-03,"Piaski Nowe","03",50.015310555,19.971784444,,,0,,,
stop_502_71604,634-04,"Piaski Nowe","04",50.015315277,19.970051388,,,0,,,
stop_489_68701,631-01,"Piaski Wielkie","01",50.006179166,19.982193055,,,0,,,
stop_489_68702,631-02,"Piaski Wielkie","02",50.006094166,19.981901944,,,0,,,
stop_489_68704,631-04,"Piaski Wielkie","04",50.005826388,19.982935277,,,0,,,
stop_274_37903,147-03,"Piasta Kołodzieja","03",50.098635555,20.013325277,,,0,,,
stop_274_37904,147-04,"Piasta Kołodzieja","04",50.097919722,20.013073888,,,0,,,
stop_2327_346601,438-01,"Piastowska","01",50.058657777,19.897532222,,,0,,,
stop_2327_346602,438-02,"Piastowska","02",50.057544722,19.900183888,,,0,,,
stop_2327_346603,438-03,"Piastowska","03",50.059158611,19.899515000,,,0,,,
stop_3434_391501,497-01,"Piastów SKA","01",50.106744722,20.011495000,,,0,,,
stop_3434_391502,497-02,"Piastów SKA","02",50.105969444,20.012183333,,,0,,,
stop_3434_391505,497-05,"Piastów SKA","05",50.107585833,20.011813055,,,0,,,
