stop_name,stop_lat,stop_lon
Ugorek,50.07705194375,19.983983958
Ujazd Pętla,50.135814026999995,19.820286666
Ukraina,49.975539026999996,19.946158194
Uniwersytet Ekonomiczny,50.0680187495,19.952413194000002
Urząd Marszałkowski,50.078820277,19.9223790275
Urząd Skarbowy Nowa Huta,50.104629722,20.012204166
Urzędnicza,50.0718854165,19.9195624995
Vetulaniego,50.0940698605,19.924373055
Wadowska,50.0965822215,20.119563610500002
Wadów,50.097275416,20.124480972
Wadów Glinik,50.092950972,20.132872777499998
Wadów Os. Kolejowe,50.097120972,20.128675833000003
Wadów Osiedle,50.106338055,20.1216638885
Wadów Szkoła,50.100575694,20.125493055
Warchałowskiego,49.9902249995,19.859940972
Warszewicza,49.9981293055,19.9459426385
Wawel,50.0543752775,19.939494305
Wały Wiślane,50.0276266665,19.847580833000002
Wańkowicza,50.08722819375,20.04702027725
Ważewskiego,49.983340277500005,19.912369722
Weigla,50.012968333,20.043085833
Wesele,50.079089027500004,19.897494999499997
Widłakowa,50.0373895825,19.877046111
Wielicka Granica Miasta,49.999303981333334,20.027910833000004
Wieliczka Asnyka,49.982663472,20.069784305
Wieliczka Centrum,49.985073888,20.056988611
Wieliczka Cmentarz,49.987319166,20.064698194
Wieliczka Czarnochowska Cmentarz,49.989685555,20.063364305
Wieliczka Goliana,49.9848963885,20.060683333
Wieliczka Klasztor,49.988567777,20.054611110499998
Wieliczka Klaśnieńska,49.981056944,20.055935694
Wieliczka Kopalnia Soli,49.98397518466667,20.056316110666668
Wieliczka Krzyszkowice Dom Ludowy,49.989900694,20.031793055
Wieliczka Krzyszkowice Kościół,49.9879640275,20.0331754165
Wieliczka Mediateka,49.984269305,20.064037499500003
Wieliczka Miasto,49.98666638833333,20.071715277
Wieliczka Modrzewiowa,49.9948101385,20.019904027
Wieliczka Niepołomska Granica,49.9922275,20.085683888
Wieliczka Ochronka,49.981527777,20.070433055
Wieliczka Orzechowa,49.993704444,20.0660602775
Wieliczka Os. Szymanowskiego,49.988816759,20.038112314333333
Wieliczka Park,49.987130555,20.049989583
Wieliczka Polna,49.980078610999996,20.077782360500002
Wieliczka Różana,49.998502222,20.024258333
Wieliczka Solne Miasto,49.985579027499995,20.046055000000003
Wieliczka Stacja Paliw,49.9931191665,20.042864444000003
Wieliczka Sąd,49.9806012495,20.050259721499998
Wieliczka Wygoda Kapliczka,49.996171944,20.059926666
Wieliczka Zbożowa,50.0026637495,20.055313611000003
Wielka Wieś Szkoła,50.156848333,19.843208194
Wielkie Drogi Ośrodek Zdrowia,49.959104583,19.7014347215
Wielkie Drogi PKP,49.957897083000006,19.710928610499998
Wielkie Drogi Szkoła,49.960860277500004,19.694428611
Wielkie Drogi Trzebol,49.9607122215,19.686378888500002
Wierzyńskiego,50.084593333,19.844913333
Wiktorowice Centrum,50.137420694,20.061123055
Wiktorowice Granica,50.141334861000004,20.056714444
Wiktorowice Rozlewnia Wód,50.1325049995,20.0641416665
Wiktorowice Skrzyżowanie,50.13220175866667,20.058603795666667
Wilczy Stok,50.068211666,19.853129722
Wileńska,50.082310555,19.953888333
Wilga,49.995007361000006,19.930491388
Wilków Kaplica,50.179178055,20.1090155555
Wilków Pętla,50.177526388,20.109830833
Winnicka,50.0199487495,19.871656666
Witkowice,50.108226943666665,19.942867777333333
Witkowice Nowe,50.105158888,19.944251805
Witkowicka,50.108819027500004,19.965635972
Witosa,50.012624444,19.9564038885
Więckowice Lipka,50.133810972,19.7783101385
Więckowice Ogrodowa,50.137699305,19.7699716665
Więcławice Stare Centrum,50.1546305555,20.0278591665
Więcławice Stare Wysyłek,50.154434860500004,20.0330138885
Wiślicka,50.087844907,20.001382221666667
Wlotowa,50.0189887495,19.988256388499998
Wodociągi,50.0414777775,19.840575555
Wodociągowa,50.048132083,19.897252360499998
Wodzickich,50.0906691665,20.182979860499998
Wola Batorska Borek,50.053669444,20.2958963885
Wola Batorska Cmentarz,50.052674583,20.2897997215
Wola Batorska Kościół,50.052931944,20.276616111
Wola Batorska Mikoniowiec,50.058227361,20.2985762495
Wola Batorska Ruskie,50.0531688885,20.258299721500002
Wola Batorska Zamoglice,50.064156666,20.3019336105
Wola Batorska Żwirownia,50.052589444,20.2665149995
Wola Duchacka,50.02066518466666,19.960946480999997
Wola Luborzycka Działki,50.1549716665,20.115769999500003
Wola Luborzycka Las,50.164380416,20.1189501385
Wola Luborzycka Skrzyżowanie,50.1600298605,20.1168327775
Wola Radziszowska Centrum,49.9080804165,19.78771125
Wola Radziszowska Chorzyny,49.903909861,19.776379165999998
Wola Radziszowska Kapelanka,49.9043145825,19.825379583
Wola Radziszowska Lipki,49.91014333299999,19.7985686105
Wola Radziszowska Mała Ostra Góra,49.9067974995,19.8147186105
Wola Radziszowska Most,49.907438333,19.804375833
Wola Radziszowska Podgaźle,49.9097524995,19.7929162495
Wola Radziszowska Pętla,49.902490277,19.7683975
Wola Zabierzowska Chałupki,50.070125555000004,20.333978055
Wola Zachariaszowska Szkoła,50.1504898605,19.9314613885
Wola Zachariaszowska Słoneczna,50.155604027500004,19.936286527500002
Wolica Kościół,50.054972082999996,20.202369861
Wolica Most,50.0519112495,20.2068309715
Wolica Szkoła,50.0558187495,20.193744305
Wołowice Grotowa,49.983715416500004,19.759027777500002
Wołowice Grotowa Skrzyżowanie,49.9845801385,19.7546252775
Wołowice Kapliczka,49.9864334715,19.727969027500002
Wołowice Niwka,49.98819611099999,19.705590694
Wołowice Pichonówka,49.988536944,19.712289583
Wołowice Remiza,49.989233333,19.727000694
Wołowice Sklep,49.989453472,19.720883888499998
Wołowice Skrzyżowanie,49.9953208325,19.734281805000002
Wołowice Szkoła,49.9937713885,19.731218194
Wołowice Zawierzbie,49.981719305,19.744999860500002
Wrobela,50.0474762495,20.066044305
Wrocławska,50.0768679165,19.927127777499997
Wrony,49.995332407,19.852405925333333
Wrząsowice Bonifraterska,49.948086249499994,19.946972916
Wrząsowice Centrum,49.959997916,19.9441237495
Wrząsowice Kowaleca,49.954059999500004,19.9459874995
Wrząsowice Nad Wilgą,49.967517361000006,19.952896527
Wrząsowice Pileckiego,49.957424444,19.9461830555
Wrząsowice Pod Skałą,49.961589305000004,19.954293610500002
Wrząsowice Spacerowa,49.9695872215,19.946010416500002
Wrząsowice Wrzosowa,49.963556388499995,19.9458651385
Wrząsowice Zielona,49.942689166,19.943760277499997
Wróblowice,49.98004981466667,19.944525832666667
Wróblowice Szkoła,49.984270972,19.9445840275
Wróżenice,50.1136486105,20.189619860500002
Wróżenice Górka,50.112865694,20.1824570825
Wróżenicka,50.112274444,20.178219861000002
Wybickiego,50.0839002775,19.927030416
Wyciąska,50.077270777,20.1562009996
Wyciąże Północ,50.077963194,20.163686388499997
Wyciąże Sklep,50.072164583,20.158401388500003
Wydział Farmaceutyczny UJ,50.011895277,19.993097222
Wyki,50.0927186105,19.922231666000002
Wysiołek Luborzycki,50.1583122215,20.104107083000002
Wysiołek Luborzycki Kapkazy,50.154737222,20.099864444
Wysiołek Luborzycki Radwany,50.163799305,20.099954305
Wysiołek Luborzycki Skrzyżowanie,50.151669074000004,20.105841758666667
Wysłouchów,50.008100416,19.953583055000003
Wzgórza Krzesławickie,50.095408263500005,20.06454354125
Węglarska,50.039625555,19.996678055
Węgrzce A1,50.119949096750005,19.967144097000002
Węgrzce B1,50.109614582999995,19.990473194
Węgrzce B4,50.109386111,19.980476805000002
Węgrzce Błonie,50.125722360500006,19.974836805
Węgrzce Centrum,50.119915833,19.9745825
Węgrzce Magiczne Wzgórze,50.113997638499995,19.9745904165
Węgrzce Pętla,50.128736388,19.9747425
Węgrzce Starostwo Powiatowe,50.114449582999995,19.966766665999998
Węgrzce Sudół,50.107243611,19.9851023605
Węgrzce Warszawska,50.1280551385,19.968243471500003
Węgrzce Wielkie Gościniec,50.0146359715,20.106202777
Węgrzce Wielkie OSP,50.014856944,20.110692083
Węgrzce Wielkie Pętla,50.014831666,20.115184166
Węzeł Wielicki,50.0062694996,20.017115499600003
Władysława Jagiełły,50.095244305,20.040820693999997
Władysława Łokietka,50.085913194,19.922986944
Włosań Centrum,49.913592222,19.903005833
Włosań Dział Wschodni,49.917162777499996,19.907164027500002
Włosań Kopań,49.923734583,19.919924444
Włosań Krzyżówka,49.918088055,19.914825833000002
ZDMK,50.063737916,20.008645833
ZOO,50.055055833,19.855422222
Zabawa Centrum,49.994428055,20.0903563885
Zabawa Granica,49.992498055,20.086513611
Zabierzów Bocheński Centrum,50.067682082999994,20.318429721999998
Zabierzów Centrum,50.112837083,19.802786805
Zabierzów Eximius Park,50.10668569400001,19.824108055
Zabierzów Kamieniołom,50.115713055,19.7917248605
Zabierzów Kmity,50.108445555,19.816239443666667
Zabierzów Młyn,50.11963666633333,19.801486851333333
Zabierzów Ośrodek Zdrowia,50.117113333,19.776451805
Zabierzów PKP,50.118009027499994,19.8008193055
Zabierzów Piaski,50.1169830555,19.783584444
Zabierzów Rynek,50.116705277,19.799944861
Zabierzów Rzemieślnicza,50.1091009715,19.8260695825
Zabierzów Willowa,50.112211666,19.810157777
Zabierzów Wrzosowa,50.116174583,19.762615138500003
Zabłocie Kościelnickie,50.0951208325,20.1740191665
Zachodnia,50.023658611,19.910731388499997
Zagacie Górka,49.9997173605,19.6964087495
Zagacie Witkówki,50.004357776999996,19.702478055
Zagaje,49.998581666,19.914545833
Zagórzyce Dworskie Remiza,50.174826111,20.039423611
Zagórzyce Stare Owocowa,50.167360555,20.0349755555
Zajezdnia Bieńczyce,50.0912272215,20.0327862495
Zajezdnia Nowa Huta,50.083863333,20.065690138500003
Zajezdnia Płaszów,50.035378610500004,20.0116386105
Zajezdnia Wola Duchacka,50.023814259000005,19.959816017999998
Zakamycze,50.0583970825,19.8290038885
Zakarnie,50.0530124995,20.0622013885
Zakliki,50.0831088885,19.849561110499998
Zakole,50.108810833,20.053120277
Zakrzów Ogrodzieniec,50.0092904165,20.144554305
Zakępie,50.067991944,20.189647777
Zalew Nowohucki,50.075212083,20.052911666500002
Zalew Zesławice,50.1042059715,20.0331038885
Zarzecze,50.077029860500005,19.8889698605
Zaskale,50.0467297215,19.8651401385
Zastów Działki,50.121563472,20.0565615275
Zastów Pętla,50.121279722,20.0505990275
Zawiszy,49.999563472,19.9126502775
Zawiła,50.0064516665,19.901064305
Zawodzie,50.093504304999996,19.952594165999997
Zbrojarzy,50.019655555,19.929068611
Zbydniowice,49.97278490666667,19.947293055
Zbydniowicka,49.973471805,19.9608038885
Zelczyna,49.962474027,19.758203749499998
Zelczyna PKP,49.9604341665,19.747848472
Zelczyna Piaski,49.9580623605,19.7283836105
Zelczyna Szkoła,49.95914923575,19.74399319425
Zelków Kościuszki,50.1615376385,19.8054647215
Zelków Pętla,50.161463611,19.811571944
Zelków Spławy,50.161203333,19.800204444000002
Zelków Staw,50.159647638500005,19.7960908325
Zelków Wola,50.154081666500005,19.799639444
Zesławice,50.106222083,20.0438184715
Zesławice Ogródki Działkowe,50.1057886105,20.049203749500002
Zielińskiego,50.047017430000004,19.91244277725
Zielonki Długopolska,50.111575555,19.914395972
Zielonki Galicyjska,50.122391944,19.9328801385
Zielonki Jaskinia Zielonkowska,50.132252638,19.919220694
Zielonki Marszowiec Pętla,50.12367074,19.939513425333335
Zielonki Na Popielówkę,50.1080837495,19.9161674995
Zielonki Rozjazd,50.129379443999994,19.917014027
Zielonki Skrzyżowanie,50.1079926385,19.924267083
Zielonki Słoneczna,50.104300554999995,19.918622777499998
Zielonki Transformator,50.123868333000004,19.920324305
Zielonki Urząd Gminy,50.118195277249995,19.92215305525
Zielony Dół,50.066739583,19.8559361105
Złocieniowa,50.0162086105,20.0508913885
Złocień,50.02232212933333,20.050859258666666
Ćwiklińskiej,50.0158290275,20.019567083
Łagiewniki,50.029309388399994,19.936567221799997
Łagiewniki SKA,50.02111166633333,19.932145740666666
Łempickiego,50.078362221999996,20.0606226385
Łobzów SKA,50.08198527725,19.915920971749998
Łososkowice Remiza,50.1876875,20.160179444
Łososkowice Szkoła,50.190580555,20.1563329165
Łuczanowice,50.107260277,20.110805694
Łuczanowice Skrzyżowanie,50.111369305,20.119814027
Łuczanowicka,50.101008194,20.0971826385
Łuczyce Kosynierów,50.160454860499996,20.084313611
Łuczyce Las,50.159198194,20.092041805
Łuczyce Zjawienie,50.1647151385,20.0753749995
Łuczyce Zwierzyniec,50.170319305,20.0690913885
Łuczyńskiego,50.0129586105,19.913075694
Łukasiewicza,50.075265555,19.965461388
Łutnia,50.040549722,20.0734974995
Łużycka,50.007977083,19.9742747215
Łęczycka,50.092867638499996,20.0063773605
Ściejowice Kościel,49.998850000000004,19.7797626385
Ściejowice Na Bagnach,50.0023011105,19.7783737495
Ściejowice Remiza,50.0060052775,19.7789249995
Ślaskiego,50.025570277499995,19.850864860500003
Śliwiaka,50.037615416,20.059114583
Śliwiaka Zakłady,50.0381724995,20.052651666000003
Ślósarczyka,50.009577777,20.041684444
Świdzińskiego,50.010483888,20.032492222
Świątniki Górne Bielowicza Szkoła,49.9351252775,19.9626740275
Świątniki Górne Buk,49.935111388500005,19.9343686105
Świątniki Górne Centrum,49.934285693999996,19.953590277
Świątniki Górne Krakowska,49.938574444,19.943056249999998
Świątniki Górne Piasna Górka,49.9319486105,19.973802222
Świątniki Górne Skrzyżowanie,49.934247777500005,19.9671751385
Świątniki Górne Urząd Miasta i Gminy,49.934383055,19.946178054999997
św. Gertrudy,50.058531111,19.940814722
św. Wawrzyńca,50.0512677775,19.950940832999997
Żelazowskiego,49.9885155555,20.0001586105
Żeromskiego,50.078611527,20.0389074995
Żywiecka,50.016181249499994,19.9204948605
Żyzna,49.9828473605,19.884555138499998
